score,tokens,neg_scores,neu_scores,pos_scores,compound_scores,NOUN,PRON,VERB,ADJ,ADV
0.0,honi let sleep til 8 today love spring breaktoo bad freez,0.21,0.539,0.251,0.1779,1.0,0.0,3.0,1.0,0.0
0.0,meet 10 today possibl head home sleep terribl stomach ach,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,vfactori fan caus im french dont answer,0.0,0.723,0.277,0.3182,1.0,1.0,0.0,1.0,0.0
0.0,cat appt afternoon 345 ate littl morn she hide right im worri,0.134,0.866,0.0,-0.1779,1.0,0.0,1.0,1.0,1.0
0.0,get readi go joli girl sinc noth pretti wear mean im fickl,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,grab food class mayb 11051220 1230310 nap swim speech thing class 6ish ewww bye,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,yo homi what nyc say gonna miss weekend,0.186,0.814,0.0,-0.1531,1.0,0.0,1.0,1.0,1.0
0.0,unreli internet pothol phone doesnt dial properli text format strip page idea,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,get time daughter babi move mum goe bed around 800pm hardli ever unless late night,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
0.0,need laugh materi today go long bore,0.189,0.472,0.34,0.3818,1.0,0.0,1.0,0.0,0.0
0.0,im last walk devo leroy im gonna miss,0.186,0.814,0.0,-0.1531,1.0,1.0,1.0,1.0,1.0
0.0,cant dog apart cant realli afford move want lifestyl isnt conduc one,0.0,0.894,0.106,0.0772,1.0,0.0,2.0,1.0,0.0
0.0,good question crave blond eyebrow dont look terribl wors,0.0,0.734,0.266,0.4404,1.0,0.0,1.0,1.0,2.0
0.0,think go watch wall tonight sinc noth els,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,wait 4 chubb engin call get freez unalarm warehous back 2 comfort warm offic,0.0,0.732,0.268,0.5267,1.0,0.0,1.0,0.0,0.0
0.0,anoth day anoth half dollar,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,way school wear retain late teeth sore,0.294,0.706,0.0,-0.3612,1.0,0.0,1.0,2.0,1.0
0.0,work againit go gorgeou outsid insid,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,desper time call desper measur record high car breakin one,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,gut discov go make digit version cardboard totalis im make,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
0.0,itun roll variabl price song,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,omg hate snow 3 day till david cook hebrew 138,0.291,0.709,0.0,-0.5719,1.0,0.0,0.0,1.0,0.0
0.0,last day disney,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,hate burst bubbl tv guid matt roush say disast look fwd also,0.252,0.748,0.0,-0.5719,1.0,0.0,1.0,1.0,1.0
0.0,work realli bad headach,0.538,0.462,0.0,-0.5423,1.0,0.0,2.0,0.0,1.0
0.0,verg somth greatjust sure,0.0,0.566,0.434,0.3182,1.0,0.0,1.0,2.0,1.0
0.0,everi singl photo taken today butter,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,dawn kurt cobain die fifteen year almost day found 8th ive complet miss,0.333,0.667,0.0,-0.6705,1.0,0.0,1.0,0.0,0.0
0.0,got shit load allergi,0.545,0.455,0.0,-0.5574,2.0,0.0,1.0,0.0,1.0
0.0,know ouch,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
0.0,got mosquito bite morn hate,0.481,0.519,0.0,-0.5719,1.0,0.0,3.0,1.0,1.0
0.0,im get realli lazi twitter updat,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
0.0,site member mad think never forget,0.361,0.451,0.188,-0.3682,1.0,0.0,0.0,0.0,0.0
0.0,follow cant dm cant win,0.0,0.612,0.388,0.3681,1.0,0.0,2.0,1.0,0.0
0.0,babi got sick right cousin birthday parti heard fiya though,0.268,0.732,0.0,-0.5106,1.0,0.0,1.0,1.0,0.0
0.0,hope pappaw frank heart surgeri help today keep think good thought,0.0,0.355,0.645,0.9136,1.0,0.0,0.0,0.0,0.0
0.0,got laptop taken away jc say wont get back test wont abl post much anymor,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
0.0,31 patch today wow mayb next week,0.0,0.612,0.388,0.5859,2.0,0.0,2.0,1.0,1.0
0.0,fail test,0.778,0.222,0.0,-0.5423,2.0,0.0,2.0,1.0,1.0
0.0,miss lmao,0.291,0.0,0.709,0.5106,1.0,0.0,2.0,1.0,1.0
0.0,sick first time year,0.524,0.476,0.0,-0.5106,1.0,1.0,1.0,1.0,0.0
0.0,tuesday cant friday,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,snow gosh dont like snow april,0.297,0.703,0.0,-0.2755,1.0,0.0,2.0,1.0,0.0
0.0,close friend one profession say im mean enough consist,0.0,0.714,0.286,0.4939,1.0,0.0,0.0,1.0,0.0
0.0,that still weird pic default lol,0.2,0.471,0.329,0.2732,1.0,0.0,0.0,0.0,0.0
0.0,today girl walk bean total thought yell miiiiisssccchhhhhhh fuck loud,0.28,0.72,0.0,-0.5423,1.0,0.0,0.0,0.0,0.0
0.0,okso closer observ scratch fli old mensugar dad obviou reason damn knew 2 good 2 true,0.126,0.607,0.266,0.4588,1.0,0.0,1.0,1.0,0.0
0.0,might get fight tomorrow,0.464,0.536,0.0,-0.3818,1.0,0.0,2.0,0.0,0.0
0.0,miss bff,0.291,0.0,0.709,0.5106,1.0,0.0,2.0,0.0,0.0
0.0,someon gave biscotti tast like freezer burn wont leav think oblig eat whole thing,0.0,0.839,0.161,0.3612,1.0,0.0,1.0,1.0,0.0
0.0,get readi tao even though stan mia hmm,0.239,0.761,0.0,-0.296,2.0,0.0,1.0,0.0,0.0
0.0,enjoy last weekend go back work,0.0,0.61,0.39,0.4939,1.0,0.0,1.0,0.0,0.0
0.0,crap accid mess mitchel musso probabl hate,0.688,0.312,0.0,-0.8316,1.0,0.0,2.0,1.0,0.0
0.0,wont le sad,0.0,0.439,0.561,0.3724,1.0,1.0,1.0,0.0,0.0
0.0,haha wouldnt your wear,0.0,0.5,0.5,0.4588,1.0,0.0,1.0,1.0,0.0
0.0,tough time inde im still debat think im pretti much decid ive still got year half decid,0.086,0.914,0.0,-0.128,1.0,0.0,2.0,1.0,1.0
0.0,mine,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,good luck tomorrow wish could thought road trip 5 minut today realiti took,0.0,0.538,0.462,0.8225,1.0,0.0,2.0,1.0,1.0
0.0,wonder well ever togeth mean type read far apart pain,0.246,0.597,0.157,-0.296,2.0,0.0,1.0,1.0,1.0
0.0,applic blackberri,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0
0.0,ii feel past model show shud upset cuz femal pop sorri blame tyra,0.312,0.688,0.0,-0.6124,1.0,0.0,0.0,1.0,0.0
0.0,knew possibl allerg bandaid adhes,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,sarah think look like someth horror movieso creepi im email right,0.243,0.592,0.164,-0.296,1.0,0.0,0.0,0.0,0.0
0.0,ju got flat tire,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,shitt differ day stop,0.423,0.577,0.0,-0.296,1.0,0.0,0.0,1.0,0.0
0.0,look forward 10 hour shift tomorrow,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0
0.0,yogi tea girl done lost mind solut tho ill get right back track,0.317,0.683,0.0,-0.6249,1.0,0.0,0.0,0.0,2.0
0.0,feel bad dad he got fractur rib ouch,0.333,0.667,0.0,-0.5423,1.0,0.0,0.0,1.0,1.0
0.0,u guy realli need anoth concert toronto day day like honestli want sit far back,0.0,0.774,0.226,0.4215,1.0,0.0,2.0,1.0,1.0
0.0,wont go back kfc kfc fail order usual fave guy suggest special instead yum,0.174,0.547,0.279,0.2732,1.0,0.0,1.0,0.0,0.0
0.0,boy bath bed cant wait bloomin fest tomorrowhop weather good look bad sunday,0.201,0.632,0.167,-0.1531,1.0,0.0,2.0,0.0,0.0
0.0,haah havent seen realli sad id love mean look amaz,0.0,0.542,0.458,0.7753,1.0,1.0,0.0,1.0,1.0
0.0,tell ppl 2 folo me2 plz im new also n love u ill nethin plzzz im follown ur friend,0.106,0.566,0.328,0.7096,1.0,0.0,1.0,0.0,0.0
0.0,friend say ur gay stupid jona brother,0.293,0.431,0.276,-0.0516,1.0,0.0,1.0,0.0,1.0
0.0,man day like toyou probabl night tho,0.0,0.706,0.294,0.3612,1.0,0.0,0.0,1.0,1.0
0.0,mercedez benz electr probem stress,0.412,0.588,0.0,-0.4215,1.0,0.0,1.0,0.0,0.0
0.0,look forward sunday would rather someth els oblig,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,watch sam criedd,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,wrll one went surprisingli well disappoint,0.307,0.455,0.239,-0.1531,1.0,0.0,1.0,1.0,1.0
0.0,final finish immigr manju kapur forget ananda toward close end cover nina,0.147,0.853,0.0,-0.2263,1.0,0.0,0.0,0.0,0.0
0.0,wish could learn spannidh allow,0.0,0.395,0.605,0.5574,1.0,0.0,1.0,1.0,1.0
0.0,go livi parti later realli freak tire alergi extrem bad last night couldnt sleep,0.348,0.652,0.0,-0.7506,1.0,0.0,0.0,1.0,1.0
0.0,head marsh pick jakob cake big friend parti bounc planet due soccer sport mani couldnt make,0.0,0.824,0.176,0.4939,1.0,0.0,1.0,1.0,0.0
0.0,ha wow phone make instead prob hate,0.266,0.288,0.446,0.3612,1.0,0.0,0.0,0.0,0.0
0.0,spring finish im go back school tommorow,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,sorri hear least your us,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,workingand hope feel better,0.0,0.256,0.744,0.7003,2.0,0.0,1.0,1.0,0.0
0.0,bought wheel barrow time start move rock,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,stomach upset morn think treat would help may barf stand mom say tummi sound loud gross,0.247,0.519,0.234,-0.0772,1.0,1.0,1.0,1.0,1.0
0.0,tour littl barrow time canteen miss ya good luck guy xx,0.103,0.516,0.381,0.6486,1.0,0.0,3.0,1.0,1.0
0.0,csk lose first match morkel murali sit,0.31,0.69,0.0,-0.4019,1.0,0.0,1.0,1.0,0.0
0.0,work till 2 look like go rain gray sky wish could get back bed,0.0,0.698,0.302,0.6369,1.0,0.0,2.0,1.0,1.0
0.0,civil procedur review lectur,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
0.0,hope enjoy deliber act kind note weird shelv design newbi author didnt catch,0.084,0.446,0.47,0.8316,2.0,0.0,1.0,1.0,0.0
0.0,tri audio captcha post craigslist swear sound haunt dream tonight crazi stuff,0.262,0.604,0.134,-0.2263,1.0,0.0,1.0,1.0,0.0
0.0,hi ho hi ho work,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,one lock bedroom im realli sick spend time want friend yo,0.209,0.506,0.285,0.0516,1.0,0.0,1.0,1.0,0.0
0.0,sisterss drag go upstair alreadi good night wish comput room,0.131,0.483,0.386,0.5719,1.0,0.0,1.0,1.0,1.0
0.0,dalla sky realli overcast appear sun escap windi citi,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
0.0,alf dvr mom alway delet cop episod fav,0.0,0.7,0.3,0.4588,1.0,0.0,0.0,1.0,1.0
0.0,tire even go blanket,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,gah preciou boy miss alreadi someon send spencer jon pleas,0.151,0.849,0.0,-0.1531,1.0,0.0,1.0,1.0,0.0
0.0,im bad camp wish could campier sigh,0.31,0.354,0.336,-0.1779,1.0,0.0,0.0,1.0,0.0
0.0,drop joaquin train station hate work weekend,0.537,0.463,0.0,-0.7003,1.0,0.0,0.0,1.0,0.0
0.0,bahaha yeah how life im start use twitter bit well haha damn tire hit sack,0.129,0.524,0.348,0.5574,2.0,0.0,1.0,1.0,0.0
0.0,wish florida everyon instead im stuck raini kc,0.187,0.561,0.252,0.1779,1.0,0.0,2.0,0.0,1.0
0.0,tri finish work play afternoon offic,0.0,0.676,0.324,0.34,2.0,0.0,1.0,0.0,0.0
0.0,im tri work watch come dine,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,know cant even come,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
0.0,see miss vid,0.444,0.556,0.0,-0.1531,1.0,0.0,2.0,1.0,0.0
0.0,car yike,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
0.0,dont enough money enough cash buy album band help make famou aiden,0.0,0.803,0.197,0.4019,1.0,0.0,1.0,1.0,0.0
0.0,god gloomi raini day,0.0,0.588,0.412,0.2732,1.0,1.0,3.0,1.0,1.0
0.0,cant get bed today,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,feel terribl ill buy new one x,0.318,0.682,0.0,-0.4215,1.0,0.0,0.0,0.0,1.0
0.0,readi get work outsid gorgeou dayrak stain patio tabl clean yard colder temp tomorrow,0.0,0.828,0.172,0.4019,1.0,1.0,1.0,1.0,1.0
0.0,tri catch wound bird outdoor he even fast,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,vacat almost,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,shit didnt blog friday ill suck,0.549,0.254,0.197,-0.6331,1.0,0.0,2.0,1.0,0.0
0.0,tri make md crabcak last night can dio mio crabmeata sad affair mayb fed ex crab balmer,0.162,0.838,0.0,-0.4767,1.0,0.0,1.0,1.0,0.0
0.0,home day,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,kind encouragingactu rather depress see littl impact lot hard work actual,0.287,0.5,0.212,-0.0516,1.0,0.0,1.0,1.0,1.0
0.0,think might think tagalong cant caus chocol,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,miss,1.0,0.0,0.0,-0.1531,1.0,0.0,0.0,0.0,0.0
0.0,noth much im bore today want go somewher there nowher go how sunni la p,0.123,0.798,0.08,-0.1779,1.0,0.0,0.0,1.0,0.0
0.0,eat frenchtoast coffe bed w dave orang juic pour,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
0.0,ive accept breath throat stomach never 100 im ktm,0.0,0.755,0.245,0.3818,1.0,1.0,1.0,1.0,0.0
0.0,tutor time three mani kid spring break get studi strength,0.0,0.738,0.262,0.4939,1.0,0.0,1.0,1.0,1.0
0.0,im sad lost ipod,0.73,0.27,0.0,-0.6597,1.0,0.0,2.0,0.0,0.0
0.0,got home hang realli want cake idk,0.182,0.649,0.169,-0.0258,1.0,0.0,0.0,1.0,1.0
0.0,wish work outsid instead stuck insid unfortun internet connect outsid,0.157,0.63,0.213,0.1779,1.0,0.0,0.0,1.0,0.0
0.0,went friend visit utah use live didnt know knew jj shoulda went stench show instead,0.249,0.593,0.158,-0.212,1.0,0.0,0.0,1.0,0.0
0.0,still want meet nice man want nice experi togeth miss intimaci,0.101,0.38,0.519,0.6808,1.0,0.0,1.0,1.0,0.0
0.0,work jaloux morn night morn close like hour break,0.0,0.762,0.238,0.3612,2.0,1.0,2.0,1.0,1.0
0.0,thank graviti s60 twitter client seem far better sadli cost 8 euro similar thing iphon free,0.0,0.599,0.401,0.8271,2.0,0.0,2.0,0.0,0.0
0.0,centuri club made 35 time fail,0.412,0.588,0.0,-0.5423,1.0,0.0,0.0,0.0,0.0
0.0,cannot believ back uni tomoz doesnt want 4 week til exam orz,0.1,0.9,0.0,-0.0572,1.0,0.0,0.0,1.0,0.0
0.0,havent heard new cd yet,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,cant load photo,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,sun hidden,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,cant recal last time room temperatur 310 celsiu night earth realli burn,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,im sorri micalyn tri feel better enjoy day,0.0,0.496,0.504,0.7269,1.0,0.0,1.0,1.0,0.0
0.0,say im scare mock exam monday,0.6,0.4,0.0,-0.7184,1.0,0.0,2.0,0.0,1.0
0.0,kno work n e thing ju went bak upstair n sit up later play tenni 4 2 hr yay,0.0,0.746,0.254,0.7003,1.0,0.0,1.0,1.0,1.0
0.0,agre saturday stupid work day well,0.358,0.421,0.221,-0.3182,2.0,0.0,1.0,1.0,1.0
0.0,old phone activ didnt want new phone takin long come mail,0.109,0.891,0.0,-0.0572,1.0,0.0,1.0,0.0,0.0
0.0,dont suppos anyon good websit download mp3 hand accident delet music,0.33,0.479,0.192,-0.3195,1.0,0.0,0.0,0.0,0.0
0.0,made perfect cocktail doesnt tast strong know much put,0.202,0.522,0.276,0.2495,1.0,0.0,1.0,1.0,1.0
0.0,bloodi sting nettl heavi duti glove,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,ugh make hair appoint today wanna stay sleep,0.286,0.714,0.0,-0.4215,1.0,0.0,0.0,1.0,0.0
0.0,like disco awesom 60 metalskatepunk,0.0,0.615,0.385,0.3612,1.0,0.0,0.0,1.0,0.0
0.0,bore blown boyfriend go mate gut,0.286,0.714,0.0,-0.25,1.0,0.0,1.0,1.0,1.0
0.0,soooo bore left phone shaun one home,0.25,0.75,0.0,-0.25,1.0,0.0,1.0,1.0,0.0
0.0,plan beauti day studi,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,omg forgot pretti delici appleso sad,0.383,0.617,0.0,-0.4767,1.0,0.0,1.0,0.0,0.0
0.0,theyr due wednesday,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,stress stress stress argh,0.894,0.106,0.0,-0.8126,1.0,0.0,0.0,1.0,0.0
0.0,hammock weather bad hammock stuck storag unit,0.524,0.476,0.0,-0.6705,1.0,0.0,1.0,1.0,0.0
0.0,prepar lab week aheadanticip difficult time studi coronari arteri diseas later today,0.185,0.815,0.0,-0.3612,1.0,0.0,0.0,0.0,0.0
0.0,bit hangov alot crap bummer,0.634,0.366,0.0,-0.6369,1.0,0.0,1.0,1.0,0.0
0.0,new hair pictur look horribl xx,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
0.0,hahaha cant help,0.329,0.146,0.525,0.3274,1.0,0.0,1.0,1.0,0.0
0.0,playoff beard awkward annoyingli scratchi phase,0.242,0.758,0.0,-0.1531,1.0,0.0,1.0,1.0,1.0
0.0,sim,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,alway happen fair get ur hope shot daili bais,0.0,0.574,0.426,0.6369,1.0,0.0,0.0,1.0,0.0
0.0,lol ye si ptetti herewish guy,0.0,0.641,0.359,0.4215,1.0,0.0,2.0,0.0,0.0
0.0,faggot mine lol weather nice,0.367,0.167,0.467,0.0516,1.0,0.0,0.0,0.0,0.0
0.0,clean da hous,0.0,0.426,0.574,0.4019,1.0,0.0,2.0,1.0,0.0
0.0,soccer went well didnt die actual good stop play role coupl score side,0.227,0.395,0.378,0.466,1.0,0.0,0.0,1.0,1.0
0.0,drive back bartlesvil gotta work tonight,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,stink im glad ok your one know got,0.209,0.388,0.403,0.3612,1.0,0.0,0.0,1.0,0.0
0.0,hate photograph get orang due lighten lighten wasnt good meetup must say,0.379,0.621,0.0,-0.7274,1.0,0.0,1.0,1.0,0.0
0.0,rakecompil seem conflict passeng,0.434,0.566,0.0,-0.3182,1.0,0.0,1.0,1.0,1.0
0.0,throat hurt stupid weather,0.773,0.227,0.0,-0.7783,1.0,0.0,0.0,1.0,1.0
0.0,feel like develop invit,0.0,0.545,0.455,0.3612,1.0,0.0,0.0,0.0,0.0
0.0,go bed alon usual,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,yesyesyesyesyesyesy complet agre need bring back curl miss,0.186,0.814,0.0,-0.1531,1.0,0.0,2.0,1.0,1.0
0.0,muddi shoe suck gotta clean car,0.302,0.417,0.281,-0.0516,1.0,0.0,0.0,1.0,0.0
0.0,didnt finish episod monday,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,aww youv ruin even,0.559,0.441,0.0,-0.5859,1.0,0.0,1.0,0.0,0.0
0.0,recov long night set csi new york season final,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,survey say use facebook email contact featur,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,miss bad,1.0,0.0,0.0,-0.6249,1.0,0.0,2.0,1.0,0.0
0.0,fell asleep watch young one woke 920pm miss britan got tallent shit lol ahh well hang tonight x,0.216,0.581,0.203,-0.0772,1.0,0.0,0.0,0.0,0.0
0.0,yeah sure got beat,0.0,0.308,0.692,0.5423,1.0,1.0,1.0,1.0,0.0
0.0,oh sorri hear,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
0.0,famili today busi event tomorrow get back go snow,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
0.0,omg sister gave flu hope get fast,0.248,0.476,0.276,0.0772,1.0,0.0,0.0,1.0,0.0
0.0,dont feel like cook tummi growl cri,0.26,0.74,0.0,-0.2755,1.0,0.0,0.0,0.0,0.0
0.0,funn shop witout money,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
0.0,ugh feel sick stomach,0.753,0.247,0.0,-0.7269,1.0,0.0,0.0,1.0,0.0
0.0,well get one saturday go roundtrip ticket less,0.0,0.769,0.231,0.2732,1.0,0.0,0.0,1.0,0.0
0.0,im alway hang boysand feel left,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,havent paid cut husband would quit accident use,0.284,0.55,0.166,-0.3151,1.0,0.0,1.0,1.0,1.0
0.0,bore right nowgoin littl crazi 70 degre want go wine walk im broke sad sad sad day,0.534,0.417,0.049,-0.9153,1.0,0.0,2.0,1.0,1.0
0.0,wish venu u gotta play show dubai promi ill venu,0.188,0.47,0.342,0.3182,1.0,0.0,0.0,1.0,0.0
0.0,cant come today human train,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,headach ugh,0.737,0.263,0.0,-0.4215,1.0,0.0,1.0,1.0,0.0
0.0,duno work twitter haha,0.0,0.5,0.5,0.4588,1.0,0.0,2.0,1.0,0.0
0.0,wait call happen,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
0.0,ok seem work comp one midlif crise seem everytim quiz,0.0,0.804,0.196,0.296,1.0,0.0,2.0,0.0,0.0
0.0,ughh dont dat fall ass brb,0.0,0.637,0.363,0.431,1.0,0.0,2.0,0.0,0.0
0.0,limo pretti lightsugh stupid rap music though,0.362,0.638,0.0,-0.5267,1.0,0.0,0.0,1.0,0.0
0.0,never went softbal well haha hang room dinner idk go still feel icki,0.198,0.617,0.185,0.1989,1.0,0.0,2.0,1.0,1.0
0.0,worst part left cutest ear hous ill never get back,0.39,0.395,0.215,-0.4767,1.0,0.0,0.0,1.0,0.0
0.0,incap get anyth done,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
0.0,that cool wont abl see well ill go cinema watch premier brother cant wait,0.258,0.614,0.128,-0.3213,2.0,0.0,1.0,1.0,1.0
0.0,poor piston dont get swept that ask,0.341,0.659,0.0,-0.4767,1.0,0.0,1.0,1.0,0.0
0.0,traffic coachella biatch think well miss joss stone,0.165,0.619,0.216,0.128,1.0,0.0,1.0,1.0,0.0
0.0,whoawhoawhoa unleash furi like crazi furi unleash yet wasnt enough,0.0,0.783,0.217,0.3612,1.0,0.0,0.0,2.0,0.0
0.0,make watch 162 game there rivalri game split 1 run your broadcast live elsewher,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,finish 10 season friend two month go watch,0.0,0.686,0.314,0.4939,1.0,0.0,1.0,1.0,0.0
0.0,go play literati even though probabl tackl even revis,0.0,0.769,0.231,0.34,1.0,0.0,0.0,1.0,0.0
0.0,look health care home motherinlaw,0.0,0.556,0.444,0.4939,1.0,0.0,0.0,1.0,1.0
0.0,got lost way hike end ocean drinkin weho,0.247,0.753,0.0,-0.3182,1.0,0.0,1.0,0.0,0.0
0.0,watch cub gave lead away,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,chillin bed time eat someth sweet get intens headach what wrong oh yeah alliter,0.161,0.57,0.269,0.2732,1.0,0.0,1.0,1.0,0.0
0.0,work tweetyaz lataz xx,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,still feel like crap,0.366,0.282,0.352,-0.0258,2.0,0.0,2.0,2.0,1.0
0.0,love last supper home friend london wont see bristol tomorrow though,0.0,0.549,0.451,0.8126,2.0,0.0,1.0,1.0,0.0
0.0,laundri got money new cloth guess id better wash one,0.0,0.756,0.244,0.4404,2.0,1.0,2.0,2.0,1.0
0.0,outsid wif laptopwork playlist outing mikepollen makin throat itchi,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,smell like babi prostitut ugh,0.337,0.361,0.301,-0.0772,2.0,0.0,1.0,1.0,0.0
0.0,would say shoe shop trip fail left 5 pair,0.304,0.696,0.0,-0.5423,1.0,0.0,0.0,1.0,0.0
0.0,cant even get audio stream,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,stupid caffin headach hate addict grrrr,0.64,0.36,0.0,-0.7964,1.0,0.0,0.0,0.0,0.0
0.0,spent 3 hr group project 10 q survey help,0.0,0.748,0.252,0.4019,1.0,0.0,0.0,1.0,0.0
0.0,awwww dad left go back nigeriai miss alreadi,0.186,0.814,0.0,-0.1531,2.0,0.0,2.0,1.0,1.0
0.0,ugh im pretti sure die feel like,0.462,0.207,0.331,-0.4404,1.0,0.0,1.0,1.0,1.0
0.0,im kind love hathaway mum understand want see hope make,0.0,0.337,0.663,0.8957,1.0,1.0,2.0,1.0,1.0
0.0,2 month heal fun whole lot better ever heal feel better soon,0.0,0.497,0.503,0.8442,1.0,0.0,1.0,1.0,0.0
0.0,dont hate dentist highest suicid rate profess caus one like em,0.0,0.621,0.379,0.6703,1.0,0.0,1.0,1.0,0.0
0.0,one night go back school tomorrow vacat almost,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,ish snow mid april even mn isnt bad,0.0,0.711,0.289,0.431,1.0,0.0,0.0,1.0,1.0
0.0,wish temp right xoxo,0.0,0.23,0.77,0.7717,1.0,0.0,1.0,1.0,0.0
0.0,im go bed misser,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,great zoo didnt end happen though night librari,0.0,0.631,0.369,0.6249,1.0,0.0,0.0,0.0,0.0
0.0,oopsi gone,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
0.0,yeah would fun time movi releas miss propheci 07 toronto,0.113,0.496,0.39,0.5994,1.0,0.0,1.0,1.0,1.0
0.0,yeah lol go thru everi day unfortun,0.0,0.5,0.5,0.6124,1.0,0.0,1.0,0.0,0.0
0.0,breck still dump tomorrow last day parklan 09 partytim town tonight,0.206,0.794,0.0,-0.3818,1.0,0.0,0.0,1.0,0.0
